identifier	sample_id	contig_id	BGC_start	BGC_end	BGC_length	deepBGC	GECCO	antiSMASH	merged	Product_class	Tool_representative	BGC_probability	mmseqs_lineage_contig
GOY005_NODE_609_1	GOY005-megahit	NODE_609_length_11754_cov_30.1	720.0	10394.0	9674.0	Yes	Yes		2	Polyketide, Unknown	deepBGC	0.90523	
GOY005_NODE_61_0	GOY005-megahit	NODE_61_length_24900_cov_33.4	12176.0	16030.0	3854.0	Yes			1	Unknown	deepBGC	0.65654	
GOY005_NODE_6108_0	GOY005-megahit	NODE_6108_length_3326_cov_81.9	12.0	3293.0	3281.0	Yes			1	Polyketide	deepBGC	0.84637	
GOY005_NODE_6119_0	GOY005-megahit	NODE_6119_length_3321_cov_38.0	204.0	3239.0	3035.0	Yes			1	Unknown	deepBGC	0.60919	
GOY005_NODE_6147_0	GOY005-megahit	NODE_6147_length_3312_cov_12.7	12.0	3304.0	3292.0	Yes			1	Unknown	deepBGC	0.65951	
GOY005_NODE_616_0	GOY005-megahit	NODE_616_length_11683_cov_105.7	7561.0	10764.0	3203.0	Yes			1	RiPP	deepBGC	0.7565	
GOY005_NODE_618_0	GOY005-megahit	NODE_618_length_11677_cov_16.3	5459.0	11668.0	6209.0	Yes			1	Unknown	deepBGC	0.89762	
GOY005_NODE_620_0	GOY005-megahit	NODE_620_length_11661_cov_28.7	50.0	11540.0	11490.0	Yes			1	Polyketide	deepBGC	0.6204	
GOY005_NODE_627_0	GOY005-megahit	NODE_627_length_11626_cov_30.1	93.0	11261.0	11168.0	Yes			1	Unknown	deepBGC	0.80324	
GOY005_NODE_63_0	GOY005-megahit	NODE_63_length_24833_cov_37.4	7777.0	24518.0	16741.0	Yes			1	Unknown	deepBGC	0.74822	
GOY005_NODE_630_0	GOY005-megahit	NODE_630_length_11620_cov_30.8	859.0	11557.0	10698.0	Yes			1	Unknown	deepBGC	0.96793	
GOY005_NODE_637_0	GOY005-megahit	NODE_637_length_11585_cov_16.5	74.0	11539.0	11465.0	Yes			1	Unknown	deepBGC	0.73453	
GOY005_NODE_639_0	GOY005-megahit	NODE_639_length_11565_cov_42.3	4886.0	8603.0	3717.0	Yes			1	Unknown	deepBGC	0.65396	
GOY005_NODE_651_0	GOY005-megahit	NODE_651_length_11507_cov_56.6	126.0	7692.0	7566.0	Yes			1	Unknown	deepBGC	0.72547	
GOY005_NODE_652_0	GOY005-megahit	NODE_652_length_11506_cov_30.7	2467.0	9695.0	7228.0	Yes			1	Unknown	deepBGC	0.72325	
GOY005_NODE_67_0	GOY005-megahit	NODE_67_length_24519_cov_27.8	39.0	23802.0	23763.0	Yes	Yes		2	NRP	deepBGC	0.99125	
GOY005_NODE_676_0	GOY005-megahit	NODE_676_length_11386_cov_31.0	716.0	6085.0	5369.0	Yes			1	Unknown	deepBGC	0.62014	
GOY005_NODE_679_0	GOY005-megahit	NODE_679_length_11363_cov_57.8	3.0	11227.0	11224.0		Yes		1	Polyketide	GECCO	0.9679300271042924	
GOY005_NODE_680_0	GOY005-megahit	NODE_680_length_11361_cov_30.5	1191.0	10559.0	9368.0	Yes			1	Other	deepBGC	0.87287	
GOY005_NODE_682_0	GOY005-megahit	NODE_682_length_11348_cov_33.2	3741.0	9004.0	5263.0	Yes			1	Unknown	deepBGC	0.66045	
GOY005_NODE_686_0	GOY005-megahit	NODE_686_length_11318_cov_30.3	480.0	7380.0	6900.0	Yes			1	NRP	deepBGC	0.77273	
GOY005_NODE_690_0	GOY005-megahit	NODE_690_length_11275_cov_29.2	25.0	7217.0	7192.0	Yes			1	Unknown	deepBGC	0.67359	
GOY005_NODE_694_0	GOY005-megahit	NODE_694_length_11252_cov_446.4	204.0	10732.0	10528.0	Yes			1	RiPP	deepBGC	0.73361	
GOY005_NODE_702_0	GOY005-megahit	NODE_702_length_11217_cov_30.4	2873.0	7862.0	4989.0	Yes			1	Unknown	deepBGC	0.64043	
GOY005_NODE_705_0	GOY005-megahit	NODE_705_length_11188_cov_28.6	705.0	5372.0	4667.0	Yes			1	Unknown	deepBGC	0.75316	
GOY005_NODE_71_1	GOY005-megahit	NODE_71_length_24066_cov_32.3	4407.0	23566.0	19159.0	Yes	Yes		2	Unknown	deepBGC	0.9715	
GOY005_NODE_712_0	GOY005-megahit	NODE_712_length_11149_cov_46.3	1613.0	8607.0	6994.0	Yes			1	Unknown	deepBGC	0.6313	
GOY005_NODE_721_0	GOY005-megahit	NODE_721_length_11077_cov_28.2	3730.0	10371.0	6641.0	Yes			1	Polyketide	deepBGC	0.7621	
GOY005_NODE_73_0	GOY005-megahit	NODE_73_length_23687_cov_28.5	5685.0	13648.0	7963.0		Yes		1	Unknown	GECCO	0.8755691913053828	
GOY005_NODE_732_0	GOY005-megahit	NODE_732_length_11026_cov_28.7	4721.0	8768.0	4047.0	Yes			1	Unknown	deepBGC	0.85187	
GOY005_NODE_734_0	GOY005-megahit	NODE_734_length_10992_cov_26.2	675.0	6409.0	5734.0	Yes			1	Terpene	deepBGC	0.79392	
GOY005_NODE_737_0	GOY005-megahit	NODE_737_length_10977_cov_31.2	405.0	4672.0	4267.0	Yes			1	Unknown	deepBGC	0.61984	
GOY005_NODE_74_0	GOY005-megahit	NODE_74_length_23658_cov_31.5	16616.0	21629.0	5013.0	Yes			1	Unknown	deepBGC	0.66811	
GOY005_NODE_740_0	GOY005-megahit	NODE_740_length_10964_cov_35.7	814.0	7354.0	6540.0	Yes			1	Polyketide	deepBGC	0.61162	
GOY005_NODE_743_0	GOY005-megahit	NODE_743_length_10943_cov_29.2	163.0	10019.0	9856.0	Yes			1	Polyketide	deepBGC	0.94025	
GOY005_NODE_746_0	GOY005-megahit	NODE_746_length_10920_cov_16.3	2530.0	6434.0	3904.0	Yes			1	Unknown	deepBGC	0.60493	
GOY005_NODE_746_1	GOY005-megahit	NODE_746_length_10920_cov_16.3_A	7218.0	10599.0	3381.0	Yes			1	Unknown	deepBGC	0.62471	
GOY005_NODE_751_0	GOY005-megahit	NODE_751_length_10905_cov_33.1	1091.0	10403.0	9312.0	Yes			1	Polyketide	deepBGC	0.63035	
GOY005_NODE_76_0	GOY005-megahit	NODE_76_length_23571_cov_32.3	13862.0	23402.0	9540.0	Yes			1	NRP	deepBGC	0.7638	
GOY005_NODE_761_0	GOY005-megahit	NODE_761_length_10847_cov_28.1	1606.0	7701.0	6095.0	Yes			1	Polyketide	deepBGC	0.82103	
GOY005_NODE_767_0	GOY005-megahit	NODE_767_length_10790_cov_30.7	28.0	7383.0	7355.0	Yes			1	Unknown	deepBGC	0.60266	
GOY005_NODE_770_0	GOY005-megahit	NODE_770_length_10768_cov_30.1	291.0	9833.0	9542.0	Yes			1	Polyketide	deepBGC	0.79583	
GOY005_NODE_771_0	GOY005-megahit	NODE_771_length_10744_cov_32.0	1690.0	8646.0	6956.0	Yes			1	Unknown	deepBGC	0.66838	
GOY005_NODE_775_0	GOY005-megahit	NODE_775_length_10734_cov_27.5	1187.0	9892.0	8705.0	Yes			1	RiPP	deepBGC	0.68551	
GOY005_NODE_777_0	GOY005-megahit	NODE_777_length_10723_cov_16.5	50.0	9250.0	9200.0	Yes			1	Polyketide	deepBGC	0.75859	
GOY005_NODE_785_0	GOY005-megahit	NODE_785_length_10682_cov_32.6	38.0	6484.0	6446.0	Yes			1	Unknown	deepBGC	0.64796	
GOY005_NODE_793_0	GOY005-megahit	NODE_793_length_10629_cov_32.1	3218.0	10523.0	7305.0	Yes			1	Unknown	deepBGC	0.67799	
GOY005_NODE_798_0	GOY005-megahit	NODE_798_length_10600_cov_32.3	1216.0	10427.0	9211.0	Yes			1	Polyketide	deepBGC	0.82056	
GOY005_NODE_819_0	GOY005-megahit	NODE_819_length_10512_cov_28.2	611.0	10476.0	9865.0	Yes			1	Unknown	deepBGC	0.92945	
GOY005_NODE_82_0	GOY005-megahit	NODE_82_length_22891_cov_31.2	7331.0	22786.0	15455.0	Yes			1	Polyketide	deepBGC	0.89355	
GOY005_NODE_820_1	GOY005-megahit	NODE_820_length_10512_cov_33.2	2391.0	10407.0	8016.0	Yes	Yes		2	Polyketide, Unknown	deepBGC	0.87201	
GOY005_NODE_821_0	GOY005-megahit	NODE_821_length_10504_cov_29.4	1212.0	4762.0	3550.0	Yes			1	Polyketide	deepBGC	0.66784	
GOY005_NODE_826_0	GOY005-megahit	NODE_826_length_10470_cov_27.1	2885.0	9585.0	6700.0	Yes			1	Unknown	deepBGC	0.89512	
GOY005_NODE_831_0	GOY005-megahit	NODE_831_length_10452_cov_29.5	3413.0	6912.0	3499.0	Yes			1	Polyketide	deepBGC	0.75017	
GOY005_NODE_833_0	GOY005-megahit	NODE_833_length_10449_cov_30.4	93.0	10056.0	9963.0	Yes			1	Unknown	deepBGC	0.66841	
GOY005_NODE_836_0	GOY005-megahit	NODE_836_length_10430_cov_32.6	209.0	5948.0	5739.0	Yes			1	Unknown	deepBGC	0.69232	
GOY005_NODE_837_0	GOY005-megahit	NODE_837_length_10427_cov_33.0	277.0	6876.0	6599.0	Yes			1	Unknown	deepBGC	0.6456	
GOY005_NODE_848_1	GOY005-megahit	NODE_848_length_10378_cov_32.1	446.0	8809.0	8363.0	Yes	Yes		2	Terpene, Unknown	deepBGC	0.64602	
GOY005_NODE_854_0	GOY005-megahit	NODE_854_length_10354_cov_26.6	129.0	8874.0	8745.0	Yes			1	Unknown	deepBGC	0.83329	
GOY005_NODE_856_0	GOY005-megahit	NODE_856_length_10340_cov_32.5	273.0	4416.0	4143.0	Yes			1	Unknown	deepBGC	0.64152	
GOY005_NODE_859_0	GOY005-megahit	NODE_859_length_10321_cov_27.9	1237.0	7877.0	6640.0	Yes			1	Polyketide	deepBGC	0.80292	
GOY005_NODE_875_0	GOY005-megahit	NODE_875_length_10195_cov_32.6	3617.0	9554.0	5937.0	Yes			1	Unknown	deepBGC	0.65314	
GOY005_NODE_876_0	GOY005-megahit	NODE_876_length_10193_cov_35.3	16.0	10147.0	10131.0	Yes	Yes		2	Polyketide, Unknown	deepBGC	0.95536	
GOY005_NODE_88_0	GOY005-megahit	NODE_88_length_22408_cov_30.0	2093.0	20103.0	18010.0	Yes	Yes		2	Unknown	deepBGC	0.9209	
GOY005_NODE_885_0	GOY005-megahit	NODE_885_length_10150_cov_27.1	3774.0	9258.0	5484.0	Yes			1	Unknown	deepBGC	0.70347	
GOY005_NODE_89_1	GOY005-megahit	NODE_89_length_22390_cov_29.5	782.0	22075.0	21293.0	Yes	Yes		2	Unknown	deepBGC	0.95034	
GOY005_NODE_891_0	GOY005-megahit	NODE_891_length_10112_cov_29.9	1380.0	7053.0	5673.0	Yes			1	Polyketide	deepBGC	0.7726	
GOY005_NODE_893_0	GOY005-megahit	NODE_893_length_10110_cov_26.1	2444.0	5915.0	3471.0	Yes			1	Unknown	deepBGC	0.62427	
GOY005_NODE_896_0	GOY005-megahit	NODE_896_length_10097_cov_31.3	1246.0	9963.0	8717.0	Yes	Yes		2	Polyketide	GECCO	0.9524833570904118	
GOY005_NODE_901_0	GOY005-megahit	NODE_901_length_10058_cov_13.9	232.0	3807.0	3575.0	Yes			1	RiPP	deepBGC	0.70623	
GOY005_NODE_904_0	GOY005-megahit	NODE_904_length_10044_cov_25.1	3773.0	9864.0	6091.0	Yes			1	Unknown	deepBGC	0.74667	
GOY005_NODE_916_0	GOY005-megahit	NODE_916_length_9979_cov_33.4	70.0	8382.0	8312.0	Yes	Yes		2	Polyketide, Unknown	deepBGC	0.96143	
GOY005_NODE_921_0	GOY005-megahit	NODE_921_length_9969_cov_33.2	2703.0	9938.0	7235.0	Yes			1	Polyketide	deepBGC	0.76189	
GOY005_NODE_922_0	GOY005-megahit	NODE_922_length_9967_cov_34.1	456.0	9060.0	8604.0	Yes	Yes		2	Terpene, Unknown	deepBGC	0.96635	
GOY005_NODE_923_0	GOY005-megahit	NODE_923_length_9953_cov_28.7	3489.0	7125.0	3636.0	Yes			1	Unknown	deepBGC	0.64037	
GOY005_NODE_932_0	GOY005-megahit	NODE_932_length_9901_cov_58.3	336.0	9051.0	8715.0		Yes		1	Unknown	GECCO	0.9723187884432244	
GOY005_NODE_941_0	GOY005-megahit	NODE_941_length_9829_cov_27.0	4577.0	7732.0	3155.0	Yes			1	Polyketide	deepBGC	0.97363	
GOY005_NODE_945_0	GOY005-megahit	NODE_945_length_9808_cov_32.4	1148.0	6364.0	5216.0	Yes			1	Unknown	deepBGC	0.68107	
GOY005_NODE_958_0	GOY005-megahit	NODE_958_length_9737_cov_29.2	1142.0	5504.0	4362.0	Yes			1	Unknown	deepBGC	0.74747	
GOY005_NODE_967_0	GOY005-megahit	NODE_967_length_9689_cov_33.2	817.0	7975.0	7158.0	Yes			1	Unknown	deepBGC	0.66483	
GOY005_NODE_981_0	GOY005-megahit	NODE_981_length_9607_cov_30.8	1991.0	9588.0	7597.0	Yes			1	Unknown	deepBGC	0.6545	
GOY005_NODE_99_0	GOY005-megahit	NODE_99_length_21392_cov_113.0	6853.0	17975.0	11122.0	Yes			1	RiPP	deepBGC	0.60277	
GOY005_NODE_995_0	GOY005-megahit	NODE_995_length_9527_cov_28.2	1410.0	8159.0	6749.0	Yes			1	Unknown	deepBGC	0.74828	
GOY006_NODE_102_0	GOY006-megahit	NODE_102_length_11932_cov_54.0	262.0	6366.0	6104.0	Yes			1	Unknown	deepBGC	0.66271	
GOY006_NODE_105_0	GOY006-megahit	NODE_105_length_11677_cov_52.0	197.0	8150.0	7953.0	Yes			1	RiPP	deepBGC	0.77498	
GOY006_NODE_106_0	GOY006-megahit	NODE_106_length_11677_cov_41.4	994.0	7718.0	6724.0	Yes			1	Unknown	deepBGC	0.65658	
GOY006_NODE_184_0	GOY006-megahit	NODE_184_length_8351_cov_33.1	595.0	8197.0	7602.0	Yes			1	RiPP	deepBGC	0.95137	
GOY006_NODE_214_0	GOY006-megahit	NODE_214_length_7493_cov_52.5	255.0	6829.0	6574.0	Yes			1	Unknown	deepBGC	0.63534	
GOY006_NODE_245_0	GOY006-megahit	NODE_245_length_6992_cov_29.6	91.0	3307.0	3216.0	Yes			1	Polyketide	deepBGC	0.687	
GOY006_NODE_249_0	GOY006-megahit	NODE_249_length_6889_cov_55.2	3331.0	6767.0	3436.0	Yes			1	RiPP	deepBGC	0.64624	
GOY006_NODE_299_0	GOY006-megahit	NODE_299_length_5940_cov_40.8	768.0	5913.0	5145.0	Yes			1	Unknown	deepBGC	0.8078	
GOY006_NODE_436_0	GOY006-megahit	NODE_436_length_4511_cov_32.1	110.0	4136.0	4026.0	Yes			1	Other	deepBGC	0.61799	
GOY006_NODE_514_0	GOY006-megahit	NODE_514_length_4093_cov_43.5	171.0	3805.0	3634.0	Yes			1	Unknown	deepBGC	0.80134	
GOY006_NODE_518_0	GOY006-megahit	NODE_518_length_4089_cov_21.7	333.0	3872.0	3539.0	Yes			1	RiPP	deepBGC	0.72216	
GOY006_NODE_534_0	GOY006-megahit	NODE_534_length_4007_cov_42.6	81.0	3844.0	3763.0	Yes			1	RiPP	deepBGC	0.8598	
GOY006_NODE_60_0	GOY006-megahit	NODE_60_length_16488_cov_41.2	124.0	16232.0	16108.0	Yes			1	RiPP	deepBGC	0.71497	
GOY006_NODE_629_0	GOY006-megahit	NODE_629_length_3584_cov_28.2	354.0	3408.0	3054.0	Yes			1	RiPP	deepBGC	0.93806	
GOY006_NODE_66_0	GOY006-megahit	NODE_66_length_15955_cov_37.3	7518.0	15424.0	7906.0	Yes			1	Unknown	deepBGC	0.62	
GOY006_NODE_86_0	GOY006-megahit	NODE_86_length_13179_cov_41.2	1905.0	9764.0	7859.0	Yes			1	RiPP	deepBGC	0.62638	
JAE006_NODE_10_4	JAE006-metaspades	NODE_10_length_297253_cov_46.124442	38315.0	84849.0	46534.0	Yes	Yes	Yes	3	RiPP, Unknown	deepBGC	0.9558	
JAE006_NODE_10_1	JAE006-metaspades	NODE_10_length_297253_cov_46.124442_A	268286.0	288890.0	20604.0	Yes			1	Unknown	deepBGC	0.81547	
JAE006_NODE_10_2	JAE006-metaspades	NODE_10_length_297253_cov_46.124442_B	102321.0	106249.0	3928.0	Yes			1	Unknown	deepBGC	0.68801	
JAE006_NODE_1007_0	JAE006-metaspades	NODE_1007_length_10652_cov_8.254883	1178.0	5412.0	4234.0	Yes			1	Unknown	deepBGC	0.63392	
JAE006_NODE_101_0	JAE006-metaspades	NODE_101_length_62010_cov_100.993415	50660.0	54966.0	4306.0	Yes			1	Unknown	deepBGC	0.66532	
JAE006_NODE_1037_0	JAE006-metaspades	NODE_1037_length_10393_cov_95.589379	128.0	4717.0	4589.0	Yes			1	Unknown	deepBGC	0.65231	
JAE006_NODE_104_1	JAE006-metaspades	NODE_104_length_60690_cov_6.546170	27501.0	52653.0	25152.0	Yes	Yes		2	NRP	GECCO	0.963413361246884	
JAE006_NODE_1057_0	JAE006-metaspades	NODE_1057_length_10219_cov_7.914699	981.0	9920.0	8939.0	Yes			1	Other	deepBGC	0.77044	
JAE006_NODE_106_0	JAE006-metaspades	NODE_106_length_59834_cov_117.489871	15495.0	33357.0	17862.0	Yes	Yes		2	Polyketide, Unknown	deepBGC	0.83998	
JAE006_NODE_106_2	JAE006-metaspades	NODE_106_length_59834_cov_117.489871_A	51538.0	58784.0	7246.0	Yes			1	Polyketide	deepBGC	0.76791	
JAE006_NODE_1078_0	JAE006-metaspades	NODE_1078_length_10074_cov_3.556243	2215.0	8737.0	6522.0	Yes			1	Unknown	deepBGC	0.71258	
JAE006_NODE_109_0	JAE006-metaspades	NODE_109_length_59242_cov_10.047156	52539.0	59027.0	6488.0	Yes			1	Unknown	deepBGC	0.75593	
JAE006_NODE_1093_0	JAE006-metaspades	NODE_1093_length_9949_cov_3.485041	135.0	9162.0	9027.0	Yes			1	Unknown	deepBGC	0.81354	
JAE006_NODE_11_1	JAE006-metaspades	NODE_11_length_277903_cov_43.679537	10728.0	22037.0	11309.0	Yes	Yes		2	NRP	deepBGC	0.76889	
JAE006_NODE_11_0	JAE006-metaspades	NODE_11_length_277903_cov_43.679537_A	224941.0	235503.0	10562.0	Yes			1	Unknown	deepBGC	0.83643	
JAE006_NODE_1120_0	JAE006-metaspades	NODE_1120_length_9712_cov_9.516724	21.0	5697.0	5676.0	Yes			1	Polyketide	deepBGC	0.61533	
JAE006_NODE_1123_0	JAE006-metaspades	NODE_1123_length_9657_cov_5.812747	176.0	8811.0	8635.0	Yes			1	RiPP	deepBGC	0.69043	
JAE006_NODE_1125_0	JAE006-metaspades	NODE_1125_length_9646_cov_27.325096	735.0	9194.0	8459.0	Yes			1	Unknown	deepBGC	0.74637	
JAE006_NODE_113_0	JAE006-metaspades	NODE_113_length_58012_cov_7.746398	46624.0	53565.0	6941.0	Yes			1	Unknown	deepBGC	0.6037	
JAE006_NODE_1146_0	JAE006-metaspades	NODE_1146_length_9508_cov_91.346557	92.0	3796.0	3704.0	Yes			1	Unknown	deepBGC	0.65054	
JAE006_NODE_1157_0	JAE006-metaspades	NODE_1157_length_9363_cov_3.118285	1435.0	9286.0	7851.0	Yes			1	RiPP	deepBGC	0.65985	
JAE006_NODE_1159_0	JAE006-metaspades	NODE_1159_length_9354_cov_5.697602	552.0	9216.0	8664.0	Yes			1	Polyketide	deepBGC	0.72913	
JAE006_NODE_118_0	JAE006-metaspades	NODE_118_length_57274_cov_6.410510	12132.0	27022.0	14890.0	Yes			1	Unknown	deepBGC	0.68256	
JAE006_NODE_1182_0	JAE006-metaspades	NODE_1182_length_9191_cov_6.564689	236.0	4345.0	4109.0	Yes			1	Unknown	deepBGC	0.61149	
JAE006_NODE_1192_0	JAE006-metaspades	NODE_1192_length_9050_cov_93.761757	68.0	8774.0	8706.0	Yes			1	Polyketide	deepBGC	0.87028	
JAE006_NODE_120_1	JAE006-metaspades	NODE_120_length_57177_cov_6.794160	19934.0	47761.0	27827.0	Yes	Yes		2	Polyketide	GECCO	0.9265278631703588	
JAE006_NODE_1224_0	JAE006-metaspades	NODE_1224_length_8866_cov_3.629213	96.0	4392.0	4296.0	Yes			1	RiPP	deepBGC	0.73608	
JAE006_NODE_1229_0	JAE006-metaspades	NODE_1229_length_8833_cov_43.792777	227.0	4679.0	4452.0	Yes			1	Polyketide	deepBGC	0.69695	
JAE006_NODE_123_0	JAE006-metaspades	NODE_123_length_56805_cov_44.749780	10877.0	22375.0	11498.0	Yes			1	Unknown	deepBGC	0.63099	
JAE006_NODE_1297_0	JAE006-metaspades	NODE_1297_length_8396_cov_17.947848	26.0	5332.0	5306.0	Yes			1	Unknown	deepBGC	0.7407	
JAE006_NODE_1341_0	JAE006-metaspades	NODE_1341_length_8156_cov_151.218121	2151.0	7998.0	5847.0	Yes			1	NRP	deepBGC	0.84101	
JAE006_NODE_1342_0	JAE006-metaspades	NODE_1342_length_8155_cov_53.657407	1780.0	5927.0	4147.0	Yes			1	RiPP	deepBGC	0.60261	
JAE006_NODE_1366_0	JAE006-metaspades	NODE_1366_length_8058_cov_85.013495	1207.0	7643.0	6436.0	Yes			1	Unknown	deepBGC	0.7291	
JAE006_NODE_140_0	JAE006-metaspades	NODE_140_length_53149_cov_116.218198	32751.0	39748.0	6997.0	Yes			1	RiPP	deepBGC	0.60951	
JAE006_NODE_1400_0	JAE006-metaspades	NODE_1400_length_7863_cov_30.895492	45.0	4221.0	4176.0	Yes			1	Polyketide	deepBGC	0.8005	
JAE006_NODE_1402_0	JAE006-metaspades	NODE_1402_length_7862_cov_27.620469	749.0	4666.0	3917.0	Yes			1	RiPP	deepBGC	0.6879	
JAE006_NODE_1431_0	JAE006-metaspades	NODE_1431_length_7766_cov_6.824925	498.0	7716.0	7218.0	Yes			1	Unknown	deepBGC	0.76829	
JAE006_NODE_1480_0	JAE006-metaspades	NODE_1480_length_7545_cov_3.531642	3109.0	7525.0	4416.0	Yes			1	RiPP	deepBGC	0.66326	
JAE006_NODE_149_0	JAE006-metaspades	NODE_149_length_51944_cov_8.066064	16115.0	22304.0	6189.0	Yes			1	RiPP	deepBGC	0.65255	
JAE006_NODE_153_0	JAE006-metaspades	NODE_153_length_51275_cov_32.600312	23793.0	45603.0	21810.0	Yes	Yes		2	NRP	GECCO	0.967525586553648	
JAE006_NODE_1541_0	JAE006-metaspades	NODE_1541_length_7241_cov_8.444754	314.0	7072.0	6758.0	Yes			1	Other	deepBGC	0.69403	
JAE006_NODE_1572_0	JAE006-metaspades	NODE_1572_length_7111_cov_21.849490	43.0	7090.0	7047.0	Yes			1	Unknown	deepBGC	0.76841	
JAE006_NODE_158_0	JAE006-metaspades	NODE_158_length_50163_cov_34.874611	454.0	31687.0	31233.0	Yes			1	Unknown	deepBGC	0.84977	
JAE006_NODE_159_0	JAE006-metaspades	NODE_159_length_49674_cov_27.062899	35583.0	47015.0	11432.0	Yes			1	Unknown	deepBGC	0.66564	
JAE006_NODE_16_0	JAE006-metaspades	NODE_16_length_236452_cov_109.165324	155287.0	166008.0	10721.0	Yes			1	Polyketide	deepBGC	0.88126	
JAE006_NODE_1647_0	JAE006-metaspades	NODE_1647_length_6832_cov_26.668585	122.0	6341.0	6219.0	Yes			1	Unknown	deepBGC	0.67788	
JAE006_NODE_1679_0	JAE006-metaspades	NODE_1679_length_6724_cov_92.990703	65.0	6419.0	6354.0	Yes			1	Unknown	deepBGC	0.68003	
JAE006_NODE_1686_0	JAE006-metaspades	NODE_1686_length_6708_cov_20.226514	19.0	6115.0	6096.0	Yes			1	Unknown	deepBGC	0.62113	
JAE006_NODE_1688_0	JAE006-metaspades	NODE_1688_length_6700_cov_2.864861	134.0	6459.0	6325.0	Yes	Yes		2	RiPP	deepBGC	0.96013	
JAE006_NODE_1704_0	JAE006-metaspades	NODE_1704_length_6655_cov_22.237727	181.0	6637.0	6456.0	Yes			1	NRP	deepBGC	0.80011	
JAE006_NODE_1725_0	JAE006-metaspades	NODE_1725_length_6579_cov_103.825720	326.0	3829.0	3503.0	Yes			1	Unknown	deepBGC	0.66972	
JAE006_NODE_1732_0	JAE006-metaspades	NODE_1732_length_6550_cov_3.970285	32.0	5989.0	5957.0	Yes			1	Polyketide	deepBGC	0.91306	
JAE006_NODE_174_0	JAE006-metaspades	NODE_174_length_46793_cov_25.641769	24822.0	46607.0	21785.0	Yes			1	Polyketide	deepBGC	0.79787	
JAE006_NODE_1751_0	JAE006-metaspades	NODE_1751_length_6458_cov_5.594877	111.0	4103.0	3992.0	Yes			1	RiPP	deepBGC	0.65645	
JAE006_NODE_1776_0	JAE006-metaspades	NODE_1776_length_6368_cov_128.672897	902.0	6136.0	5234.0	Yes			1	RiPP	deepBGC	0.82272	
JAE006_NODE_18_0	JAE006-metaspades	NODE_18_length_215359_cov_44.793938	46666.0	59903.0	13237.0	Yes			1	Unknown	deepBGC	0.62451	
JAE006_NODE_180_1	JAE006-metaspades	NODE_180_length_44964_cov_28.431517	4474.0	25289.0	20817.0		Yes	Yes	2	Terpene, Unknown	antiSMASH		
JAE006_NODE_1836_0	JAE006-metaspades	NODE_1836_length_6215_cov_40.365747	30.0	6159.0	6129.0	Yes			1	Unknown	deepBGC	0.60642	
JAE006_NODE_1869_0	JAE006-metaspades	NODE_1869_length_6127_cov_6.930336	1227.0	5961.0	4734.0	Yes			1	Unknown	deepBGC	0.62905	
JAE006_NODE_187_0	JAE006-metaspades	NODE_187_length_43223_cov_8.674226	12197.0	24683.0	12486.0	Yes			1	Polyketide	deepBGC	0.75492	
JAE006_NODE_1902_0	JAE006-metaspades	NODE_1902_length_6062_cov_2.889795	3.0	5269.0	5266.0	Yes			1	Unknown	deepBGC	0.72692	
JAE006_NODE_1903_0	JAE006-metaspades	NODE_1903_length_6061_cov_26.313187	81.0	3913.0	3832.0	Yes			1	Unknown	deepBGC	0.64076	
JAE006_NODE_1921_0	JAE006-metaspades	NODE_1921_length_6020_cov_25.257670	52.0	6017.0	5965.0	Yes			1	Unknown	deepBGC	0.62822	
JAE006_NODE_2_0	JAE006-metaspades	NODE_2_length_646603_cov_44.945023	172577.0	201731.0	29154.0	Yes			1	Unknown	deepBGC	0.85856	
JAE006_NODE_2_1	JAE006-metaspades	NODE_2_length_646603_cov_44.945023_A	623227.0	646068.0	22841.0	Yes			1	NRP	deepBGC	0.88635	
JAE006_NODE_2_2	JAE006-metaspades	NODE_2_length_646603_cov_44.945023_B	625142.0	643600.0	18458.0		Yes		1	NRP	GECCO	0.9537914268113756	
JAE006_NODE_20_0	JAE006-metaspades	NODE_20_length_190894_cov_27.106587	35406.0	41546.0	6140.0	Yes			1	Unknown	deepBGC	0.60973	
JAE006_NODE_2004_0	JAE006-metaspades	NODE_2004_length_5782_cov_45.351668	165.0	3673.0	3508.0	Yes			1	Other	deepBGC	0.67791	
JAE006_NODE_2005_0	JAE006-metaspades	NODE_2005_length_5782_cov_25.735464	297.0	4956.0	4659.0	Yes			1	Unknown	deepBGC	0.75019	
JAE006_NODE_2009_0	JAE006-metaspades	NODE_2009_length_5757_cov_87.301649	335.0	3955.0	3620.0	Yes			1	Unknown	deepBGC	0.71378	
JAE006_NODE_2021_0	JAE006-metaspades	NODE_2021_length_5731_cov_109.626498	542.0	5635.0	5093.0		Yes		1	RiPP	GECCO	0.8632986582777072	
JAE006_NODE_204_0	JAE006-metaspades	NODE_204_length_40917_cov_9.602956	7089.0	10354.0	3265.0	Yes			1	Unknown	deepBGC	0.62295	
JAE006_NODE_2057_0	JAE006-metaspades	NODE_2057_length_5647_cov_85.535944	2000.0	5560.0	3560.0	Yes			1	RiPP	deepBGC	0.68064	
JAE006_NODE_2094_0	JAE006-metaspades	NODE_2094_length_5584_cov_6.281063	595.0	5187.0	4592.0	Yes			1	RiPP	deepBGC	0.81381	
JAE006_NODE_210_0	JAE006-metaspades	NODE_210_length_40510_cov_6.200198	18045.0	38700.0	20655.0	Yes			1	Unknown	deepBGC	0.67814	
